repeat,seed,fold,eval_split,model,encoder,probability_mode,true_label,pred_label,count
2,20260607,1,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,2,3,32
2,20260607,1,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,3,1,5
2,20260607,1,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,3,2,28
2,20260607,1,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,3,3,19
2,20260607,1,val,frozen_encoder_logistic,efficientnet_b0,raw,1,1,12
2,20260607,1,val,frozen_encoder_logistic,efficientnet_b0,raw,1,2,20
2,20260607,1,val,frozen_encoder_logistic,efficientnet_b0,raw,1,3,2
2,20260607,1,val,frozen_encoder_logistic,efficientnet_b0,raw,2,1,22
2,20260607,1,val,frozen_encoder_logistic,efficientnet_b0,raw,2,2,64
2,20260607,1,val,frozen_encoder_logistic,efficientnet_b0,raw,2,3,26
2,20260607,1,val,frozen_encoder_logistic,efficientnet_b0,raw,3,1,4
2,20260607,1,val,frozen_encoder_logistic,efficientnet_b0,raw,3,2,26
2,20260607,1,val,frozen_encoder_logistic,efficientnet_b0,raw,3,3,22
2,20260607,1,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,1,1,12
2,20260607,1,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,1,2,20
2,20260607,1,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,1,3,2
2,20260607,1,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,2,1,22
2,20260607,1,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,2,2,64
2,20260607,1,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,2,3,26
2,20260607,1,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,3,1,4
2,20260607,1,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,3,2,26
2,20260607,1,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,3,3,22
2,20260607,2,test,frozen_encoder_logistic,efficientnet_b0,raw,1,1,18
2,20260607,2,test,frozen_encoder_logistic,efficientnet_b0,raw,1,2,13
2,20260607,2,test,frozen_encoder_logistic,efficientnet_b0,raw,1,3,3
2,20260607,2,test,frozen_encoder_logistic,efficientnet_b0,raw,2,1,24
2,20260607,2,test,frozen_encoder_logistic,efficientnet_b0,raw,2,2,64
2,20260607,2,test,frozen_encoder_logistic,efficientnet_b0,raw,2,3,24
2,20260607,2,test,frozen_encoder_logistic,efficientnet_b0,raw,3,1,3
2,20260607,2,test,frozen_encoder_logistic,efficientnet_b0,raw,3,2,28
2,20260607,2,test,frozen_encoder_logistic,efficientnet_b0,raw,3,3,21
2,20260607,2,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,1,1,18
2,20260607,2,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,1,2,13
2,20260607,2,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,1,3,3
2,20260607,2,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,2,1,24
2,20260607,2,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,2,2,64
2,20260607,2,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,2,3,24
2,20260607,2,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,3,1,3
2,20260607,2,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,3,2,28
2,20260607,2,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,3,3,21
2,20260607,2,val,frozen_encoder_logistic,efficientnet_b0,raw,1,1,17
2,20260607,2,val,frozen_encoder_logistic,efficientnet_b0,raw,1,2,17
2,20260607,2,val,frozen_encoder_logistic,efficientnet_b0,raw,1,3,0
2,20260607,2,val,frozen_encoder_logistic,efficientnet_b0,raw,2,1,25
2,20260607,2,val,frozen_encoder_logistic,efficientnet_b0,raw,2,2,65
2,20260607,2,val,frozen_encoder_logistic,efficientnet_b0,raw,2,3,22
2,20260607,2,val,frozen_encoder_logistic,efficientnet_b0,raw,3,1,5
2,20260607,2,val,frozen_encoder_logistic,efficientnet_b0,raw,3,2,24
2,20260607,2,val,frozen_encoder_logistic,efficientnet_b0,raw,3,3,22
2,20260607,2,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,1,1,17
2,20260607,2,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,1,2,17
2,20260607,2,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,1,3,0
2,20260607,2,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,2,1,25
2,20260607,2,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,2,2,65
2,20260607,2,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,2,3,22
2,20260607,2,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,3,1,5
2,20260607,2,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,3,2,24
2,20260607,2,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,3,3,22
2,20260607,3,test,frozen_encoder_logistic,efficientnet_b0,raw,1,1,17
2,20260607,3,test,frozen_encoder_logistic,efficientnet_b0,raw,1,2,13
2,20260607,3,test,frozen_encoder_logistic,efficientnet_b0,raw,1,3,4
2,20260607,3,test,frozen_encoder_logistic,efficientnet_b0,raw,2,1,27
2,20260607,3,test,frozen_encoder_logistic,efficientnet_b0,raw,2,2,56
2,20260607,3,test,frozen_encoder_logistic,efficientnet_b0,raw,2,3,29
2,20260607,3,test,frozen_encoder_logistic,efficientnet_b0,raw,3,1,5
2,20260607,3,test,frozen_encoder_logistic,efficientnet_b0,raw,3,2,28
2,20260607,3,test,frozen_encoder_logistic,efficientnet_b0,raw,3,3,18
2,20260607,3,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,1,1,17
2,20260607,3,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,1,2,13
2,20260607,3,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,1,3,4
2,20260607,3,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,2,1,27
2,20260607,3,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,2,2,56
2,20260607,3,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,2,3,29
2,20260607,3,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,3,1,5
2,20260607,3,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,3,2,28
2,20260607,3,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,3,3,18
2,20260607,3,val,frozen_encoder_logistic,efficientnet_b0,raw,1,1,22
2,20260607,3,val,frozen_encoder_logistic,efficientnet_b0,raw,1,2,8
2,20260607,3,val,frozen_encoder_logistic,efficientnet_b0,raw,1,3,4
2,20260607,3,val,frozen_encoder_logistic,efficientnet_b0,raw,2,1,17
2,20260607,3,val,frozen_encoder_logistic,efficientnet_b0,raw,2,2,56
2,20260607,3,val,frozen_encoder_logistic,efficientnet_b0,raw,2,3,39
2,20260607,3,val,frozen_encoder_logistic,efficientnet_b0,raw,3,1,4
2,20260607,3,val,frozen_encoder_logistic,efficientnet_b0,raw,3,2,17
2,20260607,3,val,frozen_encoder_logistic,efficientnet_b0,raw,3,3,30
2,20260607,3,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,1,1,22
2,20260607,3,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,1,2,8
2,20260607,3,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,1,3,4
2,20260607,3,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,2,1,17
2,20260607,3,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,2,2,56
2,20260607,3,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,2,3,39
2,20260607,3,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,3,1,4
