repeat,seed,fold,eval_split,model,feature_set,true_label,pred_label,count
2,20260607,1,val,multinomial_logistic,age_sex,1,1,26
2,20260607,1,val,multinomial_logistic,age_sex,1,2,6
2,20260607,1,val,multinomial_logistic,age_sex,1,3,2
2,20260607,1,val,multinomial_logistic,age_sex,2,1,32
2,20260607,1,val,multinomial_logistic,age_sex,2,2,54
2,20260607,1,val,multinomial_logistic,age_sex,2,3,26
2,20260607,1,val,multinomial_logistic,age_sex,3,1,15
2,20260607,1,val,multinomial_logistic,age_sex,3,2,17
2,20260607,1,val,multinomial_logistic,age_sex,3,3,20
2,20260607,1,test,multinomial_logistic,age_sex,1,1,29
2,20260607,1,test,multinomial_logistic,age_sex,1,2,2
2,20260607,1,test,multinomial_logistic,age_sex,1,3,3
2,20260607,1,test,multinomial_logistic,age_sex,2,1,32
2,20260607,1,test,multinomial_logistic,age_sex,2,2,67
2,20260607,1,test,multinomial_logistic,age_sex,2,3,13
2,20260607,1,test,multinomial_logistic,age_sex,3,1,18
2,20260607,1,test,multinomial_logistic,age_sex,3,2,16
2,20260607,1,test,multinomial_logistic,age_sex,3,3,18
2,20260607,1,val,multinomial_logistic,image_geometry_file,1,1,6
2,20260607,1,val,multinomial_logistic,image_geometry_file,1,2,15
2,20260607,1,val,multinomial_logistic,image_geometry_file,1,3,13
2,20260607,1,val,multinomial_logistic,image_geometry_file,2,1,12
2,20260607,1,val,multinomial_logistic,image_geometry_file,2,2,74
2,20260607,1,val,multinomial_logistic,image_geometry_file,2,3,26
2,20260607,1,val,multinomial_logistic,image_geometry_file,3,1,4
2,20260607,1,val,multinomial_logistic,image_geometry_file,3,2,32
2,20260607,1,val,multinomial_logistic,image_geometry_file,3,3,16
2,20260607,1,test,multinomial_logistic,image_geometry_file,1,1,4
2,20260607,1,test,multinomial_logistic,image_geometry_file,1,2,22
2,20260607,1,test,multinomial_logistic,image_geometry_file,1,3,8
2,20260607,1,test,multinomial_logistic,image_geometry_file,2,1,11
2,20260607,1,test,multinomial_logistic,image_geometry_file,2,2,76
2,20260607,1,test,multinomial_logistic,image_geometry_file,2,3,25
2,20260607,1,test,multinomial_logistic,image_geometry_file,3,1,12
2,20260607,1,test,multinomial_logistic,image_geometry_file,3,2,25
2,20260607,1,test,multinomial_logistic,image_geometry_file,3,3,15
2,20260607,1,val,multinomial_logistic,admin_index,1,1,13
2,20260607,1,val,multinomial_logistic,admin_index,1,2,0
2,20260607,1,val,multinomial_logistic,admin_index,1,3,21
2,20260607,1,val,multinomial_logistic,admin_index,2,1,57
2,20260607,1,val,multinomial_logistic,admin_index,2,2,1
2,20260607,1,val,multinomial_logistic,admin_index,2,3,54
2,20260607,1,val,multinomial_logistic,admin_index,3,1,27
2,20260607,1,val,multinomial_logistic,admin_index,3,2,0
2,20260607,1,val,multinomial_logistic,admin_index,3,3,25
2,20260607,1,test,multinomial_logistic,admin_index,1,1,9
2,20260607,1,test,multinomial_logistic,admin_index,1,2,1
2,20260607,1,test,multinomial_logistic,admin_index,1,3,24
2,20260607,1,test,multinomial_logistic,admin_index,2,1,75
2,20260607,1,test,multinomial_logistic,admin_index,2,2,1
2,20260607,1,test,multinomial_logistic,admin_index,2,3,36
2,20260607,1,test,multinomial_logistic,admin_index,3,1,22
2,20260607,1,test,multinomial_logistic,admin_index,3,2,0
2,20260607,1,test,multinomial_logistic,admin_index,3,3,30
2,20260607,1,val,multinomial_logistic,age_sex_geometry,1,1,24
2,20260607,1,val,multinomial_logistic,age_sex_geometry,1,2,8
2,20260607,1,val,multinomial_logistic,age_sex_geometry,1,3,2
2,20260607,1,val,multinomial_logistic,age_sex_geometry,2,1,31
2,20260607,1,val,multinomial_logistic,age_sex_geometry,2,2,47
2,20260607,1,val,multinomial_logistic,age_sex_geometry,2,3,34
2,20260607,1,val,multinomial_logistic,age_sex_geometry,3,1,12
2,20260607,1,val,multinomial_logistic,age_sex_geometry,3,2,26
2,20260607,1,val,multinomial_logistic,age_sex_geometry,3,3,14
2,20260607,1,test,multinomial_logistic,age_sex_geometry,1,1,27
2,20260607,1,test,multinomial_logistic,age_sex_geometry,1,2,4
2,20260607,1,test,multinomial_logistic,age_sex_geometry,1,3,3
2,20260607,1,test,multinomial_logistic,age_sex_geometry,2,1,31
2,20260607,1,test,multinomial_logistic,age_sex_geometry,2,2,61
2,20260607,1,test,multinomial_logistic,age_sex_geometry,2,3,20
2,20260607,1,test,multinomial_logistic,age_sex_geometry,3,1,18
2,20260607,1,test,multinomial_logistic,age_sex_geometry,3,2,17
2,20260607,1,test,multinomial_logistic,age_sex_geometry,3,3,17
2,20260607,1,val,multinomial_logistic,downstream_status,1,1,30
2,20260607,1,val,multinomial_logistic,downstream_status,1,2,4
2,20260607,1,val,multinomial_logistic,downstream_status,1,3,0
2,20260607,1,val,multinomial_logistic,downstream_status,2,1,68
2,20260607,1,val,multinomial_logistic,downstream_status,2,2,16
2,20260607,1,val,multinomial_logistic,downstream_status,2,3,28
2,20260607,1,val,multinomial_logistic,downstream_status,3,1,22
2,20260607,1,val,multinomial_logistic,downstream_status,3,2,8
2,20260607,1,val,multinomial_logistic,downstream_status,3,3,22
2,20260607,1,test,multinomial_logistic,downstream_status,1,1,32
2,20260607,1,test,multinomial_logistic,downstream_status,1,2,2
2,20260607,1,test,multinomial_logistic,downstream_status,1,3,0
2,20260607,1,test,multinomial_logistic,downstream_status,2,1,70
2,20260607,1,test,multinomial_logistic,downstream_status,2,2,23
2,20260607,1,test,multinomial_logistic,downstream_status,2,3,19
2,20260607,1,test,multinomial_logistic,downstream_status,3,1,20
2,20260607,1,test,multinomial_logistic,downstream_status,3,2,10
2,20260607,1,test,multinomial_logistic,downstream_status,3,3,22
2,20260607,1,val,multinomial_logistic,downstream_plus_age_sex,1,1,26
2,20260607,1,val,multinomial_logistic,downstream_plus_age_sex,1,2,8
2,20260607,1,val,multinomial_logistic,downstream_plus_age_sex,1,3,0
2,20260607,1,val,multinomial_logistic,downstream_plus_age_sex,2,1,34
2,20260607,1,val,multinomial_logistic,downstream_plus_age_sex,2,2,60
2,20260607,1,val,multinomial_logistic,downstream_plus_age_sex,2,3,18
2,20260607,1,val,multinomial_logistic,downstream_plus_age_sex,3,1,17
2,20260607,1,val,multinomial_logistic,downstream_plus_age_sex,3,2,14
2,20260607,1,val,multinomial_logistic,downstream_plus_age_sex,3,3,21
2,20260607,1,test,multinomial_logistic,downstream_plus_age_sex,1,1,31
2,20260607,1,test,multinomial_logistic,downstream_plus_age_sex,1,2,2
2,20260607,1,test,multinomial_logistic,downstream_plus_age_sex,1,3,1
2,20260607,1,test,multinomial_logistic,downstream_plus_age_sex,2,1,36
2,20260607,1,test,multinomial_logistic,downstream_plus_age_sex,2,2,65
2,20260607,1,test,multinomial_logistic,downstream_plus_age_sex,2,3,11
2,20260607,1,test,multinomial_logistic,downstream_plus_age_sex,3,1,15
2,20260607,1,test,multinomial_logistic,downstream_plus_age_sex,3,2,21
2,20260607,1,test,multinomial_logistic,downstream_plus_age_sex,3,3,16
2,20260607,2,val,majority_class,class_prior,1,1,0
2,20260607,2,val,majority_class,class_prior,1,2,34
2,20260607,2,val,majority_class,class_prior,1,3,0
2,20260607,2,val,majority_class,class_prior,2,1,0
2,20260607,2,val,majority_class,class_prior,2,2,112
2,20260607,2,val,majority_class,class_prior,2,3,0
2,20260607,2,val,majority_class,class_prior,3,1,0
2,20260607,2,val,majority_class,class_prior,3,2,51
2,20260607,2,val,majority_class,class_prior,3,3,0
2,20260607,2,val,stratified_random,class_prior,1,1,7
2,20260607,2,val,stratified_random,class_prior,1,2,15
2,20260607,2,val,stratified_random,class_prior,1,3,12
2,20260607,2,val,stratified_random,class_prior,2,1,22
2,20260607,2,val,stratified_random,class_prior,2,2,58
2,20260607,2,val,stratified_random,class_prior,2,3,32
2,20260607,2,val,stratified_random,class_prior,3,1,10
2,20260607,2,val,stratified_random,class_prior,3,2,31
2,20260607,2,val,stratified_random,class_prior,3,3,10
2,20260607,2,test,majority_class,class_prior,1,1,0
2,20260607,2,test,majority_class,class_prior,1,2,34
2,20260607,2,test,majority_class,class_prior,1,3,0
2,20260607,2,test,majority_class,class_prior,2,1,0
2,20260607,2,test,majority_class,class_prior,2,2,112
2,20260607,2,test,majority_class,class_prior,2,3,0
2,20260607,2,test,majority_class,class_prior,3,1,0
2,20260607,2,test,majority_class,class_prior,3,2,52
2,20260607,2,test,majority_class,class_prior,3,3,0
2,20260607,2,test,stratified_random,class_prior,1,1,4
2,20260607,2,test,stratified_random,class_prior,1,2,21
2,20260607,2,test,stratified_random,class_prior,1,3,9
2,20260607,2,test,stratified_random,class_prior,2,1,22
2,20260607,2,test,stratified_random,class_prior,2,2,58
2,20260607,2,test,stratified_random,class_prior,2,3,32
2,20260607,2,test,stratified_random,class_prior,3,1,10
2,20260607,2,test,stratified_random,class_prior,3,2,30
2,20260607,2,test,stratified_random,class_prior,3,3,12
2,20260607,2,val,multinomial_logistic,age_sex,1,1,30
2,20260607,2,val,multinomial_logistic,age_sex,1,2,3
2,20260607,2,val,multinomial_logistic,age_sex,1,3,1
2,20260607,2,val,multinomial_logistic,age_sex,2,1,34
2,20260607,2,val,multinomial_logistic,age_sex,2,2,54
2,20260607,2,val,multinomial_logistic,age_sex,2,3,24
2,20260607,2,val,multinomial_logistic,age_sex,3,1,17
2,20260607,2,val,multinomial_logistic,age_sex,3,2,15
2,20260607,2,val,multinomial_logistic,age_sex,3,3,19
2,20260607,2,test,multinomial_logistic,age_sex,1,1,26
2,20260607,2,test,multinomial_logistic,age_sex,1,2,6
2,20260607,2,test,multinomial_logistic,age_sex,1,3,2
2,20260607,2,test,multinomial_logistic,age_sex,2,1,36
2,20260607,2,test,multinomial_logistic,age_sex,2,2,51
2,20260607,2,test,multinomial_logistic,age_sex,2,3,25
2,20260607,2,test,multinomial_logistic,age_sex,3,1,22
2,20260607,2,test,multinomial_logistic,age_sex,3,2,17
2,20260607,2,test,multinomial_logistic,age_sex,3,3,13
2,20260607,2,val,multinomial_logistic,image_geometry_file,1,1,17
2,20260607,2,val,multinomial_logistic,image_geometry_file,1,2,15
2,20260607,2,val,multinomial_logistic,image_geometry_file,1,3,2
2,20260607,2,val,multinomial_logistic,image_geometry_file,2,1,48
2,20260607,2,val,multinomial_logistic,image_geometry_file,2,2,59
2,20260607,2,val,multinomial_logistic,image_geometry_file,2,3,5
2,20260607,2,val,multinomial_logistic,image_geometry_file,3,1,28
2,20260607,2,val,multinomial_logistic,image_geometry_file,3,2,19
2,20260607,2,val,multinomial_logistic,image_geometry_file,3,3,4
2,20260607,2,test,multinomial_logistic,image_geometry_file,1,1,18
2,20260607,2,test,multinomial_logistic,image_geometry_file,1,2,13
2,20260607,2,test,multinomial_logistic,image_geometry_file,1,3,3
2,20260607,2,test,multinomial_logistic,image_geometry_file,2,1,34
2,20260607,2,test,multinomial_logistic,image_geometry_file,2,2,65
2,20260607,2,test,multinomial_logistic,image_geometry_file,2,3,13
2,20260607,2,test,multinomial_logistic,image_geometry_file,3,1,25
2,20260607,2,test,multinomial_logistic,image_geometry_file,3,2,24
2,20260607,2,test,multinomial_logistic,image_geometry_file,3,3,3
2,20260607,2,val,multinomial_logistic,admin_index,1,1,9
2,20260607,2,val,multinomial_logistic,admin_index,1,2,3
2,20260607,2,val,multinomial_logistic,admin_index,1,3,22
2,20260607,2,val,multinomial_logistic,admin_index,2,1,52
2,20260607,2,val,multinomial_logistic,admin_index,2,2,6
2,20260607,2,val,multinomial_logistic,admin_index,2,3,54
2,20260607,2,val,multinomial_logistic,admin_index,3,1,20
2,20260607,2,val,multinomial_logistic,admin_index,3,2,0
2,20260607,2,val,multinomial_logistic,admin_index,3,3,31
2,20260607,2,test,multinomial_logistic,admin_index,1,1,11
2,20260607,2,test,multinomial_logistic,admin_index,1,2,2
2,20260607,2,test,multinomial_logistic,admin_index,1,3,21
2,20260607,2,test,multinomial_logistic,admin_index,2,1,55
2,20260607,2,test,multinomial_logistic,admin_index,2,2,2
2,20260607,2,test,multinomial_logistic,admin_index,2,3,55
2,20260607,2,test,multinomial_logistic,admin_index,3,1,26
2,20260607,2,test,multinomial_logistic,admin_index,3,2,1
2,20260607,2,test,multinomial_logistic,admin_index,3,3,25
2,20260607,2,val,multinomial_logistic,age_sex_geometry,1,1,24
2,20260607,2,val,multinomial_logistic,age_sex_geometry,1,2,5
2,20260607,2,val,multinomial_logistic,age_sex_geometry,1,3,5
2,20260607,2,val,multinomial_logistic,age_sex_geometry,2,1,26
2,20260607,2,val,multinomial_logistic,age_sex_geometry,2,2,53
2,20260607,2,val,multinomial_logistic,age_sex_geometry,2,3,33
2,20260607,2,val,multinomial_logistic,age_sex_geometry,3,1,16
2,20260607,2,val,multinomial_logistic,age_sex_geometry,3,2,15
2,20260607,2,val,multinomial_logistic,age_sex_geometry,3,3,20
2,20260607,2,test,multinomial_logistic,age_sex_geometry,1,1,23
2,20260607,2,test,multinomial_logistic,age_sex_geometry,1,2,9
2,20260607,2,test,multinomial_logistic,age_sex_geometry,1,3,2
2,20260607,2,test,multinomial_logistic,age_sex_geometry,2,1,31
2,20260607,2,test,multinomial_logistic,age_sex_geometry,2,2,42
2,20260607,2,test,multinomial_logistic,age_sex_geometry,2,3,39
2,20260607,2,test,multinomial_logistic,age_sex_geometry,3,1,10
2,20260607,2,test,multinomial_logistic,age_sex_geometry,3,2,22
2,20260607,2,test,multinomial_logistic,age_sex_geometry,3,3,20
2,20260607,2,val,multinomial_logistic,downstream_status,1,1,30
2,20260607,2,val,multinomial_logistic,downstream_status,1,2,2
2,20260607,2,val,multinomial_logistic,downstream_status,1,3,2
2,20260607,2,val,multinomial_logistic,downstream_status,2,1,59
2,20260607,2,val,multinomial_logistic,downstream_status,2,2,23
2,20260607,2,val,multinomial_logistic,downstream_status,2,3,30
2,20260607,2,val,multinomial_logistic,downstream_status,3,1,22
2,20260607,2,val,multinomial_logistic,downstream_status,3,2,6
2,20260607,2,val,multinomial_logistic,downstream_status,3,3,23
2,20260607,2,test,multinomial_logistic,downstream_status,1,1,30
2,20260607,2,test,multinomial_logistic,downstream_status,1,2,3
2,20260607,2,test,multinomial_logistic,downstream_status,1,3,1
2,20260607,2,test,multinomial_logistic,downstream_status,2,1,69
2,20260607,2,test,multinomial_logistic,downstream_status,2,2,14
2,20260607,2,test,multinomial_logistic,downstream_status,2,3,29
2,20260607,2,test,multinomial_logistic,downstream_status,3,1,22
2,20260607,2,test,multinomial_logistic,downstream_status,3,2,7
2,20260607,2,test,multinomial_logistic,downstream_status,3,3,23
2,20260607,2,val,multinomial_logistic,downstream_plus_age_sex,1,1,30
2,20260607,2,val,multinomial_logistic,downstream_plus_age_sex,1,2,3
2,20260607,2,val,multinomial_logistic,downstream_plus_age_sex,1,3,1
2,20260607,2,val,multinomial_logistic,downstream_plus_age_sex,2,1,28
2,20260607,2,val,multinomial_logistic,downstream_plus_age_sex,2,2,61
2,20260607,2,val,multinomial_logistic,downstream_plus_age_sex,2,3,23
2,20260607,2,val,multinomial_logistic,downstream_plus_age_sex,3,1,13
2,20260607,2,val,multinomial_logistic,downstream_plus_age_sex,3,2,19
2,20260607,2,val,multinomial_logistic,downstream_plus_age_sex,3,3,19
2,20260607,2,test,multinomial_logistic,downstream_plus_age_sex,1,1,26
2,20260607,2,test,multinomial_logistic,downstream_plus_age_sex,1,2,7
2,20260607,2,test,multinomial_logistic,downstream_plus_age_sex,1,3,1
2,20260607,2,test,multinomial_logistic,downstream_plus_age_sex,2,1,31
2,20260607,2,test,multinomial_logistic,downstream_plus_age_sex,2,2,62
2,20260607,2,test,multinomial_logistic,downstream_plus_age_sex,2,3,19
2,20260607,2,test,multinomial_logistic,downstream_plus_age_sex,3,1,15
2,20260607,2,test,multinomial_logistic,downstream_plus_age_sex,3,2,13
2,20260607,2,test,multinomial_logistic,downstream_plus_age_sex,3,3,24
2,20260607,3,val,majority_class,class_prior,1,1,0
2,20260607,3,val,majority_class,class_prior,1,2,34
2,20260607,3,val,majority_class,class_prior,1,3,0
2,20260607,3,val,majority_class,class_prior,2,1,0
2,20260607,3,val,majority_class,class_prior,2,2,112
2,20260607,3,val,majority_class,class_prior,2,3,0
2,20260607,3,val,majority_class,class_prior,3,1,0
2,20260607,3,val,majority_class,class_prior,3,2,51
2,20260607,3,val,majority_class,class_prior,3,3,0
2,20260607,3,val,stratified_random,class_prior,1,1,4
2,20260607,3,val,stratified_random,class_prior,1,2,25
2,20260607,3,val,stratified_random,class_prior,1,3,5
2,20260607,3,val,stratified_random,class_prior,2,1,19
2,20260607,3,val,stratified_random,class_prior,2,2,63
2,20260607,3,val,stratified_random,class_prior,2,3,30
2,20260607,3,val,stratified_random,class_prior,3,1,16
2,20260607,3,val,stratified_random,class_prior,3,2,27
2,20260607,3,val,stratified_random,class_prior,3,3,8
2,20260607,3,test,majority_class,class_prior,1,1,0
2,20260607,3,test,majority_class,class_prior,1,2,34
2,20260607,3,test,majority_class,class_prior,1,3,0
2,20260607,3,test,majority_class,class_prior,2,1,0
2,20260607,3,test,majority_class,class_prior,2,2,112
2,20260607,3,test,majority_class,class_prior,2,3,0
2,20260607,3,test,majority_class,class_prior,3,1,0
2,20260607,3,test,majority_class,class_prior,3,2,51
2,20260607,3,test,majority_class,class_prior,3,3,0
2,20260607,3,test,stratified_random,class_prior,1,1,4
2,20260607,3,test,stratified_random,class_prior,1,2,19
2,20260607,3,test,stratified_random,class_prior,1,3,11
2,20260607,3,test,stratified_random,class_prior,2,1,19
2,20260607,3,test,stratified_random,class_prior,2,2,56
2,20260607,3,test,stratified_random,class_prior,2,3,37
2,20260607,3,test,stratified_random,class_prior,3,1,12
2,20260607,3,test,stratified_random,class_prior,3,2,25
2,20260607,3,test,stratified_random,class_prior,3,3,14
2,20260607,3,val,multinomial_logistic,age_sex,1,1,29
2,20260607,3,val,multinomial_logistic,age_sex,1,2,4
2,20260607,3,val,multinomial_logistic,age_sex,1,3,1
2,20260607,3,val,multinomial_logistic,age_sex,2,1,29
2,20260607,3,val,multinomial_logistic,age_sex,2,2,58
2,20260607,3,val,multinomial_logistic,age_sex,2,3,25
2,20260607,3,val,multinomial_logistic,age_sex,3,1,11
2,20260607,3,val,multinomial_logistic,age_sex,3,2,26
2,20260607,3,val,multinomial_logistic,age_sex,3,3,14
2,20260607,3,test,multinomial_logistic,age_sex,1,1,29
2,20260607,3,test,multinomial_logistic,age_sex,1,2,3
2,20260607,3,test,multinomial_logistic,age_sex,1,3,2
2,20260607,3,test,multinomial_logistic,age_sex,2,1,31
2,20260607,3,test,multinomial_logistic,age_sex,2,2,61
2,20260607,3,test,multinomial_logistic,age_sex,2,3,20
2,20260607,3,test,multinomial_logistic,age_sex,3,1,16
2,20260607,3,test,multinomial_logistic,age_sex,3,2,21
2,20260607,3,test,multinomial_logistic,age_sex,3,3,14
2,20260607,3,val,multinomial_logistic,image_geometry_file,1,1,9
2,20260607,3,val,multinomial_logistic,image_geometry_file,1,2,5
2,20260607,3,val,multinomial_logistic,image_geometry_file,1,3,20
2,20260607,3,val,multinomial_logistic,image_geometry_file,2,1,38
2,20260607,3,val,multinomial_logistic,image_geometry_file,2,2,22
2,20260607,3,val,multinomial_logistic,image_geometry_file,2,3,52
2,20260607,3,val,multinomial_logistic,image_geometry_file,3,1,16
2,20260607,3,val,multinomial_logistic,image_geometry_file,3,2,14
2,20260607,3,val,multinomial_logistic,image_geometry_file,3,3,21
2,20260607,3,test,multinomial_logistic,image_geometry_file,1,1,15
2,20260607,3,test,multinomial_logistic,image_geometry_file,1,2,5
2,20260607,3,test,multinomial_logistic,image_geometry_file,1,3,14
2,20260607,3,test,multinomial_logistic,image_geometry_file,2,1,35
2,20260607,3,test,multinomial_logistic,image_geometry_file,2,2,19
2,20260607,3,test,multinomial_logistic,image_geometry_file,2,3,58
2,20260607,3,test,multinomial_logistic,image_geometry_file,3,1,22
2,20260607,3,test,multinomial_logistic,image_geometry_file,3,2,7
2,20260607,3,test,multinomial_logistic,image_geometry_file,3,3,22
2,20260607,3,val,multinomial_logistic,admin_index,1,1,8
2,20260607,3,val,multinomial_logistic,admin_index,1,2,1
2,20260607,3,val,multinomial_logistic,admin_index,1,3,25
2,20260607,3,val,multinomial_logistic,admin_index,2,1,60
2,20260607,3,val,multinomial_logistic,admin_index,2,2,1
2,20260607,3,val,multinomial_logistic,admin_index,2,3,51
2,20260607,3,val,multinomial_logistic,admin_index,3,1,25
2,20260607,3,val,multinomial_logistic,admin_index,3,2,1
2,20260607,3,val,multinomial_logistic,admin_index,3,3,25
2,20260607,3,test,multinomial_logistic,admin_index,1,1,9
2,20260607,3,test,multinomial_logistic,admin_index,1,2,3
2,20260607,3,test,multinomial_logistic,admin_index,1,3,22
2,20260607,3,test,multinomial_logistic,admin_index,2,1,53
2,20260607,3,test,multinomial_logistic,admin_index,2,2,5
2,20260607,3,test,multinomial_logistic,admin_index,2,3,54
2,20260607,3,test,multinomial_logistic,admin_index,3,1,20
2,20260607,3,test,multinomial_logistic,admin_index,3,2,0
2,20260607,3,test,multinomial_logistic,admin_index,3,3,31
2,20260607,3,val,multinomial_logistic,age_sex_geometry,1,1,27
2,20260607,3,val,multinomial_logistic,age_sex_geometry,1,2,1
2,20260607,3,val,multinomial_logistic,age_sex_geometry,1,3,6
2,20260607,3,val,multinomial_logistic,age_sex_geometry,2,1,23
2,20260607,3,val,multinomial_logistic,age_sex_geometry,2,2,47
2,20260607,3,val,multinomial_logistic,age_sex_geometry,2,3,42
2,20260607,3,val,multinomial_logistic,age_sex_geometry,3,1,9
2,20260607,3,val,multinomial_logistic,age_sex_geometry,3,2,18
2,20260607,3,val,multinomial_logistic,age_sex_geometry,3,3,24
2,20260607,3,test,multinomial_logistic,age_sex_geometry,1,1,27
2,20260607,3,test,multinomial_logistic,age_sex_geometry,1,2,3
2,20260607,3,test,multinomial_logistic,age_sex_geometry,1,3,4
2,20260607,3,test,multinomial_logistic,age_sex_geometry,2,1,27
2,20260607,3,test,multinomial_logistic,age_sex_geometry,2,2,53
2,20260607,3,test,multinomial_logistic,age_sex_geometry,2,3,32
2,20260607,3,test,multinomial_logistic,age_sex_geometry,3,1,16
2,20260607,3,test,multinomial_logistic,age_sex_geometry,3,2,18
2,20260607,3,test,multinomial_logistic,age_sex_geometry,3,3,17
2,20260607,3,val,multinomial_logistic,downstream_status,1,1,29
2,20260607,3,val,multinomial_logistic,downstream_status,1,2,4
2,20260607,3,val,multinomial_logistic,downstream_status,1,3,1
2,20260607,3,val,multinomial_logistic,downstream_status,2,1,65
2,20260607,3,val,multinomial_logistic,downstream_status,2,2,17
2,20260607,3,val,multinomial_logistic,downstream_status,2,3,30
2,20260607,3,val,multinomial_logistic,downstream_status,3,1,21
2,20260607,3,val,multinomial_logistic,downstream_status,3,2,11
2,20260607,3,val,multinomial_logistic,downstream_status,3,3,19
2,20260607,3,test,multinomial_logistic,downstream_status,1,1,30
2,20260607,3,test,multinomial_logistic,downstream_status,1,2,2
2,20260607,3,test,multinomial_logistic,downstream_status,1,3,2
2,20260607,3,test,multinomial_logistic,downstream_status,2,1,57
2,20260607,3,test,multinomial_logistic,downstream_status,2,2,26
2,20260607,3,test,multinomial_logistic,downstream_status,2,3,29
2,20260607,3,test,multinomial_logistic,downstream_status,3,1,22
2,20260607,3,test,multinomial_logistic,downstream_status,3,2,8
2,20260607,3,test,multinomial_logistic,downstream_status,3,3,21
2,20260607,3,val,multinomial_logistic,downstream_plus_age_sex,1,1,28
2,20260607,3,val,multinomial_logistic,downstream_plus_age_sex,1,2,4
2,20260607,3,val,multinomial_logistic,downstream_plus_age_sex,1,3,2
2,20260607,3,val,multinomial_logistic,downstream_plus_age_sex,2,1,30
2,20260607,3,val,multinomial_logistic,downstream_plus_age_sex,2,2,58
2,20260607,3,val,multinomial_logistic,downstream_plus_age_sex,2,3,24
2,20260607,3,val,multinomial_logistic,downstream_plus_age_sex,3,1,9
2,20260607,3,val,multinomial_logistic,downstream_plus_age_sex,3,2,21
2,20260607,3,val,multinomial_logistic,downstream_plus_age_sex,3,3,21
2,20260607,3,test,multinomial_logistic,downstream_plus_age_sex,1,1,30
2,20260607,3,test,multinomial_logistic,downstream_plus_age_sex,1,2,3
2,20260607,3,test,multinomial_logistic,downstream_plus_age_sex,1,3,1
2,20260607,3,test,multinomial_logistic,downstream_plus_age_sex,2,1,32
2,20260607,3,test,multinomial_logistic,downstream_plus_age_sex,2,2,58
2,20260607,3,test,multinomial_logistic,downstream_plus_age_sex,2,3,22
2,20260607,3,test,multinomial_logistic,downstream_plus_age_sex,3,1,17
2,20260607,3,test,multinomial_logistic,downstream_plus_age_sex,3,2,18
2,20260607,3,test,multinomial_logistic,downstream_plus_age_sex,3,3,16
2,20260607,4,val,majority_class,class_prior,1,1,0
2,20260607,4,val,majority_class,class_prior,1,2,34
2,20260607,4,val,majority_class,class_prior,1,3,0
2,20260607,4,val,majority_class,class_prior,2,1,0
2,20260607,4,val,majority_class,class_prior,2,2,112
2,20260607,4,val,majority_class,class_prior,2,3,0
2,20260607,4,val,majority_class,class_prior,3,1,0
2,20260607,4,val,majority_class,class_prior,3,2,52
2,20260607,4,val,majority_class,class_prior,3,3,0
2,20260607,4,val,stratified_random,class_prior,1,1,3
2,20260607,4,val,stratified_random,class_prior,1,2,18
2,20260607,4,val,stratified_random,class_prior,1,3,13
2,20260607,4,val,stratified_random,class_prior,2,1,16
2,20260607,4,val,stratified_random,class_prior,2,2,69
2,20260607,4,val,stratified_random,class_prior,2,3,27
2,20260607,4,val,stratified_random,class_prior,3,1,8
2,20260607,4,val,stratified_random,class_prior,3,2,33
2,20260607,4,val,stratified_random,class_prior,3,3,11
2,20260607,4,test,majority_class,class_prior,1,1,0
2,20260607,4,test,majority_class,class_prior,1,2,34
2,20260607,4,test,majority_class,class_prior,1,3,0
2,20260607,4,test,majority_class,class_prior,2,1,0
2,20260607,4,test,majority_class,class_prior,2,2,112
2,20260607,4,test,majority_class,class_prior,2,3,0
2,20260607,4,test,majority_class,class_prior,3,1,0
2,20260607,4,test,majority_class,class_prior,3,2,51
2,20260607,4,test,majority_class,class_prior,3,3,0
2,20260607,4,test,stratified_random,class_prior,1,1,0
2,20260607,4,test,stratified_random,class_prior,1,2,22
2,20260607,4,test,stratified_random,class_prior,1,3,12
2,20260607,4,test,stratified_random,class_prior,2,1,22
2,20260607,4,test,stratified_random,class_prior,2,2,63
2,20260607,4,test,stratified_random,class_prior,2,3,27
2,20260607,4,test,stratified_random,class_prior,3,1,10
2,20260607,4,test,stratified_random,class_prior,3,2,32
2,20260607,4,test,stratified_random,class_prior,3,3,9
2,20260607,4,val,multinomial_logistic,age_sex,1,1,25
2,20260607,4,val,multinomial_logistic,age_sex,1,2,4
2,20260607,4,val,multinomial_logistic,age_sex,1,3,5
2,20260607,4,val,multinomial_logistic,age_sex,2,1,24
2,20260607,4,val,multinomial_logistic,age_sex,2,2,59
2,20260607,4,val,multinomial_logistic,age_sex,2,3,29
2,20260607,4,val,multinomial_logistic,age_sex,3,1,23
2,20260607,4,val,multinomial_logistic,age_sex,3,2,18
2,20260607,4,val,multinomial_logistic,age_sex,3,3,11
2,20260607,4,test,multinomial_logistic,age_sex,1,1,28
2,20260607,4,test,multinomial_logistic,age_sex,1,2,4
2,20260607,4,test,multinomial_logistic,age_sex,1,3,2
2,20260607,4,test,multinomial_logistic,age_sex,2,1,26
2,20260607,4,test,multinomial_logistic,age_sex,2,2,53
2,20260607,4,test,multinomial_logistic,age_sex,2,3,33
2,20260607,4,test,multinomial_logistic,age_sex,3,1,11
2,20260607,4,test,multinomial_logistic,age_sex,3,2,20
2,20260607,4,test,multinomial_logistic,age_sex,3,3,20
2,20260607,4,val,multinomial_logistic,image_geometry_file,1,1,13
