repeat,seed,fold,eval_split,model,encoder,probability_mode,bin,n,confidence_mean,accuracy
2,20260607,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
2,20260607,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
2,20260607,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.3-0.4,15,0.37625546,0.46666667
2,20260607,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.4-0.5,59,0.45208021,0.52542373
2,20260607,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.5-0.6,49,0.54933623,0.67346939
2,20260607,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.6-0.7,38,0.65202371,0.60526316
2,20260607,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.7-0.8,27,0.74510867,0.55555556
2,20260607,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.8-0.9,9,0.84970534,0.77777778
2,20260607,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.9-1.0,1,0.90174954,1.00000000
3,20260608,0,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.0-0.1,0,0.00000000,0.00000000
3,20260608,0,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.1-0.2,0,0.00000000,0.00000000
3,20260608,0,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.2-0.3,0,0.00000000,0.00000000
3,20260608,0,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.3-0.4,4,0.37532678,0.25000000
3,20260608,0,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.4-0.5,25,0.45947514,0.52000000
3,20260608,0,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.5-0.6,42,0.54693786,0.69047619
3,20260608,0,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.6-0.7,33,0.64418028,0.54545455
3,20260608,0,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.7-0.8,36,0.74719713,0.58333333
3,20260608,0,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.8-0.9,32,0.85766648,0.56250000
3,20260608,0,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.9-1.0,26,0.94833972,0.57692308
3,20260608,0,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
3,20260608,0,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
3,20260608,0,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
3,20260608,0,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.3-0.4,15,0.37727031,0.53333333
3,20260608,0,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.4-0.5,75,0.45617558,0.61333333
3,20260608,0,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.5-0.6,46,0.55124740,0.52173913
3,20260608,0,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.6-0.7,38,0.65113545,0.60526316
3,20260608,0,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.7-0.8,16,0.74517858,0.43750000
3,20260608,0,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.8-0.9,7,0.82688671,1.00000000
3,20260608,0,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.9-1.0,1,0.90342183,0.00000000
3,20260608,0,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.0-0.1,0,0.00000000,0.00000000
3,20260608,0,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.1-0.2,0,0.00000000,0.00000000
3,20260608,0,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.2-0.3,0,0.00000000,0.00000000
3,20260608,0,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.3-0.4,3,0.37820598,0.33333333
3,20260608,0,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.4-0.5,27,0.45738077,0.51851852
3,20260608,0,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.5-0.6,28,0.54940711,0.53571429
3,20260608,0,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.6-0.7,39,0.64981750,0.56410256
3,20260608,0,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.7-0.8,35,0.75662020,0.54285714
3,20260608,0,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.8-0.9,33,0.85356343,0.51515152
3,20260608,0,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.9-1.0,33,0.95340046,0.75757576
3,20260608,0,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
3,20260608,0,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
3,20260608,0,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
3,20260608,0,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.3-0.4,17,0.37867726,0.64705882
3,20260608,0,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.4-0.5,55,0.45531145,0.45454545
3,20260608,0,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.5-0.6,56,0.54845141,0.60714286
3,20260608,0,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.6-0.7,38,0.64171105,0.50000000
3,20260608,0,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.7-0.8,21,0.75014586,0.71428571
3,20260608,0,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.8-0.9,11,0.85894536,0.81818182
3,20260608,0,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.9-1.0,0,0.00000000,0.00000000
3,20260608,1,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.0-0.1,0,0.00000000,0.00000000
3,20260608,1,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.1-0.2,0,0.00000000,0.00000000
3,20260608,1,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.2-0.3,0,0.00000000,0.00000000
3,20260608,1,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.3-0.4,2,0.36570641,0.00000000
3,20260608,1,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.4-0.5,17,0.46080473,0.23529412
3,20260608,1,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.5-0.6,45,0.54880342,0.37777778
3,20260608,1,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.6-0.7,39,0.64560702,0.43589744
3,20260608,1,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.7-0.8,35,0.75127201,0.74285714
3,20260608,1,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.8-0.9,30,0.84202585,0.73333333
3,20260608,1,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.9-1.0,30,0.95106472,0.63333333
3,20260608,1,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
3,20260608,1,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
3,20260608,1,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
3,20260608,1,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.3-0.4,10,0.37566394,0.20000000
3,20260608,1,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.4-0.5,68,0.45069455,0.38235294
3,20260608,1,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.5-0.6,62,0.54600042,0.59677419
3,20260608,1,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.6-0.7,33,0.64060992,0.75757576
3,20260608,1,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.7-0.8,15,0.74677397,0.53333333
3,20260608,1,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.8-0.9,8,0.83429639,0.75000000
3,20260608,1,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.9-1.0,2,0.91407036,0.50000000
3,20260608,1,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.0-0.1,0,0.00000000,0.00000000
3,20260608,1,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.1-0.2,0,0.00000000,0.00000000
3,20260608,1,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.2-0.3,0,0.00000000,0.00000000
3,20260608,1,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.3-0.4,1,0.34693739,0.00000000
3,20260608,1,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.4-0.5,14,0.45404579,0.57142857
3,20260608,1,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.5-0.6,36,0.54926113,0.50000000
3,20260608,1,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.6-0.7,34,0.65026666,0.55882353
3,20260608,1,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.7-0.8,34,0.74463996,0.61764706
3,20260608,1,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.8-0.9,43,0.85153846,0.62790698
3,20260608,1,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.9-1.0,36,0.95153234,0.63888889
3,20260608,1,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
3,20260608,1,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
3,20260608,1,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
3,20260608,1,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.3-0.4,10,0.37838826,0.50000000
3,20260608,1,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.4-0.5,57,0.46131040,0.49122807
3,20260608,1,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.5-0.6,53,0.54744119,0.62264151
3,20260608,1,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.6-0.7,44,0.63869337,0.68181818
3,20260608,1,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.7-0.8,23,0.74696952,0.56521739
3,20260608,1,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.8-0.9,11,0.84393435,0.63636364
3,20260608,1,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.9-1.0,0,0.00000000,0.00000000
3,20260608,2,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.0-0.1,0,0.00000000,0.00000000
3,20260608,2,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.1-0.2,0,0.00000000,0.00000000
3,20260608,2,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.2-0.3,0,0.00000000,0.00000000
3,20260608,2,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.3-0.4,1,0.37117629,0.00000000
3,20260608,2,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.4-0.5,7,0.44578251,0.14285714
3,20260608,2,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.5-0.6,19,0.54821658,0.42105263
3,20260608,2,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.6-0.7,27,0.64585632,0.62962963
3,20260608,2,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.7-0.8,24,0.75597385,0.70833333
3,20260608,2,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.8-0.9,32,0.85494916,0.53125000
3,20260608,2,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.9-1.0,88,0.96863390,0.64772727
3,20260608,2,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
3,20260608,2,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
3,20260608,2,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
3,20260608,2,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.3-0.4,17,0.37314219,0.35294118
3,20260608,2,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.4-0.5,68,0.45399616,0.57352941
3,20260608,2,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.5-0.6,59,0.53726627,0.57627119
3,20260608,2,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.6-0.7,29,0.63867408,0.68965517
3,20260608,2,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.7-0.8,20,0.74095958,0.70000000
3,20260608,2,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.8-0.9,4,0.83272271,1.00000000
3,20260608,2,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.9-1.0,1,0.90912752,0.00000000
3,20260608,2,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.0-0.1,0,0.00000000,0.00000000
3,20260608,2,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.1-0.2,0,0.00000000,0.00000000
3,20260608,2,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.2-0.3,0,0.00000000,0.00000000
3,20260608,2,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.3-0.4,2,0.39080413,0.50000000
3,20260608,2,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.4-0.5,10,0.46421395,0.50000000
3,20260608,2,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.5-0.6,14,0.55543996,0.35714286
3,20260608,2,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.6-0.7,20,0.65380155,0.50000000
3,20260608,2,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.7-0.8,26,0.74278460,0.46153846
3,20260608,2,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.8-0.9,30,0.84635234,0.56666667
3,20260608,2,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.9-1.0,95,0.97177437,0.65263158
3,20260608,2,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
3,20260608,2,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
3,20260608,2,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
3,20260608,2,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.3-0.4,19,0.37516969,0.42105263
3,20260608,2,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.4-0.5,61,0.44941637,0.47540984
3,20260608,2,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.5-0.6,58,0.54926211,0.62068966
3,20260608,2,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.6-0.7,34,0.65699153,0.61764706
3,20260608,2,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.7-0.8,17,0.74972775,0.70588235
3,20260608,2,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.8-0.9,6,0.84825986,0.83333333
3,20260608,2,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.9-1.0,2,0.92696871,0.50000000
3,20260608,3,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.0-0.1,0,0.00000000,0.00000000
3,20260608,3,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.1-0.2,0,0.00000000,0.00000000
3,20260608,3,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.2-0.3,0,0.00000000,0.00000000
3,20260608,3,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.3-0.4,0,0.00000000,0.00000000
3,20260608,3,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.4-0.5,0,0.00000000,0.00000000
3,20260608,3,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.5-0.6,15,0.56210484,0.66666667
3,20260608,3,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.6-0.7,12,0.65770098,0.41666667
3,20260608,3,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.7-0.8,24,0.74833900,0.45833333
3,20260608,3,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.8-0.9,22,0.85528473,0.45454545
3,20260608,3,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.9-1.0,124,0.98218667,0.62903226
3,20260608,3,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
3,20260608,3,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
3,20260608,3,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
3,20260608,3,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.3-0.4,6,0.38939594,0.33333333
3,20260608,3,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.4-0.5,46,0.45513955,0.47826087
3,20260608,3,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.5-0.6,56,0.55074284,0.60714286
3,20260608,3,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.6-0.7,34,0.64697377,0.55882353
3,20260608,3,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.7-0.8,26,0.73718906,0.69230769
3,20260608,3,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.8-0.9,19,0.83658070,0.68421053
3,20260608,3,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.9-1.0,10,0.93761870,0.60000000
3,20260608,3,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.0-0.1,0,0.00000000,0.00000000
3,20260608,3,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.1-0.2,0,0.00000000,0.00000000
3,20260608,3,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.2-0.3,0,0.00000000,0.00000000
3,20260608,3,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.3-0.4,0,0.00000000,0.00000000
3,20260608,3,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.4-0.5,1,0.41096276,1.00000000
3,20260608,3,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.5-0.6,16,0.54328309,0.31250000
3,20260608,3,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.6-0.7,10,0.66227704,0.30000000
3,20260608,3,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.7-0.8,15,0.75000149,0.66666667
3,20260608,3,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.8-0.9,23,0.85083917,0.34782609
3,20260608,3,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.9-1.0,132,0.98217432,0.58333333
3,20260608,3,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
3,20260608,3,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
3,20260608,3,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
3,20260608,3,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.3-0.4,9,0.38614538,0.33333333
3,20260608,3,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.4-0.5,39,0.46142617,0.48717949
3,20260608,3,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.5-0.6,50,0.54420882,0.38000000
3,20260608,3,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.6-0.7,44,0.64857108,0.59090909
3,20260608,3,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.7-0.8,30,0.75206404,0.76666667
3,20260608,3,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.8-0.9,22,0.83534619,0.54545455
3,20260608,3,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.9-1.0,3,0.93853136,0.66666667
3,20260608,4,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.0-0.1,0,0.00000000,0.00000000
3,20260608,4,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.1-0.2,0,0.00000000,0.00000000
3,20260608,4,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.2-0.3,0,0.00000000,0.00000000
3,20260608,4,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.3-0.4,1,0.37936372,0.00000000
3,20260608,4,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.4-0.5,10,0.46223869,0.20000000
3,20260608,4,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.5-0.6,31,0.54258018,0.48387097
3,20260608,4,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.6-0.7,29,0.65635454,0.58620690
3,20260608,4,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.7-0.8,30,0.75124872,0.53333333
3,20260608,4,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.8-0.9,43,0.85240548,0.62790698
3,20260608,4,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.9-1.0,53,0.95864145,0.66037736
3,20260608,4,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
3,20260608,4,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
3,20260608,4,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
3,20260608,4,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.3-0.4,4,0.37534765,0.25000000
3,20260608,4,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.4-0.5,40,0.45780679,0.40000000
3,20260608,4,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.5-0.6,44,0.55140764,0.56818182
3,20260608,4,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.6-0.7,44,0.64843429,0.63636364
3,20260608,4,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.7-0.8,32,0.73775401,0.68750000
3,20260608,4,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.8-0.9,21,0.85112536,0.52380952
3,20260608,4,test,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.9-1.0,12,0.93239667,0.75000000
3,20260608,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.0-0.1,0,0.00000000,0.00000000
3,20260608,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.1-0.2,0,0.00000000,0.00000000
3,20260608,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.2-0.3,0,0.00000000,0.00000000
3,20260608,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.3-0.4,1,0.36587878,1.00000000
3,20260608,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.4-0.5,18,0.47041616,0.66666667
3,20260608,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.5-0.6,43,0.55636423,0.48837209
3,20260608,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.6-0.7,25,0.64328842,0.60000000
3,20260608,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.7-0.8,34,0.75025986,0.73529412
