repeat,seed,fold,eval_split,model,encoder,probability_mode,true_label,pred_label,count
2,20260607,3,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,2,1,29
2,20260607,3,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,2,2,46
2,20260607,3,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,2,3,37
2,20260607,3,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,3,1,11
2,20260607,3,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,3,2,13
2,20260607,3,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,3,3,27
2,20260607,4,test,lightly_finetuned_cnn,efficientnet_b0,raw,1,1,23
2,20260607,4,test,lightly_finetuned_cnn,efficientnet_b0,raw,1,2,8
2,20260607,4,test,lightly_finetuned_cnn,efficientnet_b0,raw,1,3,3
2,20260607,4,test,lightly_finetuned_cnn,efficientnet_b0,raw,2,1,33
2,20260607,4,test,lightly_finetuned_cnn,efficientnet_b0,raw,2,2,52
2,20260607,4,test,lightly_finetuned_cnn,efficientnet_b0,raw,2,3,27
2,20260607,4,test,lightly_finetuned_cnn,efficientnet_b0,raw,3,1,13
2,20260607,4,test,lightly_finetuned_cnn,efficientnet_b0,raw,3,2,17
2,20260607,4,test,lightly_finetuned_cnn,efficientnet_b0,raw,3,3,21
2,20260607,4,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,1,1,23
2,20260607,4,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,1,2,8
2,20260607,4,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,1,3,3
2,20260607,4,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,2,1,33
2,20260607,4,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,2,2,52
2,20260607,4,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,2,3,27
2,20260607,4,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,3,1,13
2,20260607,4,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,3,2,17
2,20260607,4,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,3,3,21
2,20260607,4,val,lightly_finetuned_cnn,efficientnet_b0,raw,1,1,22
2,20260607,4,val,lightly_finetuned_cnn,efficientnet_b0,raw,1,2,8
2,20260607,4,val,lightly_finetuned_cnn,efficientnet_b0,raw,1,3,4
2,20260607,4,val,lightly_finetuned_cnn,efficientnet_b0,raw,2,1,35
2,20260607,4,val,lightly_finetuned_cnn,efficientnet_b0,raw,2,2,52
2,20260607,4,val,lightly_finetuned_cnn,efficientnet_b0,raw,2,3,25
2,20260607,4,val,lightly_finetuned_cnn,efficientnet_b0,raw,3,1,6
2,20260607,4,val,lightly_finetuned_cnn,efficientnet_b0,raw,3,2,17
2,20260607,4,val,lightly_finetuned_cnn,efficientnet_b0,raw,3,3,29
2,20260607,4,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,1,1,22
2,20260607,4,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,1,2,8
2,20260607,4,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,1,3,4
2,20260607,4,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,2,1,35
2,20260607,4,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,2,2,52
2,20260607,4,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,2,3,25
2,20260607,4,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,3,1,6
2,20260607,4,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,3,2,17
2,20260607,4,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,3,3,29
3,20260608,0,test,lightly_finetuned_cnn,efficientnet_b0,raw,1,1,25
3,20260608,0,test,lightly_finetuned_cnn,efficientnet_b0,raw,1,2,5
3,20260608,0,test,lightly_finetuned_cnn,efficientnet_b0,raw,1,3,4
3,20260608,0,test,lightly_finetuned_cnn,efficientnet_b0,raw,2,1,28
3,20260608,0,test,lightly_finetuned_cnn,efficientnet_b0,raw,2,2,46
3,20260608,0,test,lightly_finetuned_cnn,efficientnet_b0,raw,2,3,38
3,20260608,0,test,lightly_finetuned_cnn,efficientnet_b0,raw,3,1,7
3,20260608,0,test,lightly_finetuned_cnn,efficientnet_b0,raw,3,2,15
3,20260608,0,test,lightly_finetuned_cnn,efficientnet_b0,raw,3,3,30
3,20260608,0,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,1,1,25
3,20260608,0,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,1,2,5
3,20260608,0,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,1,3,4
3,20260608,0,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,2,1,28
3,20260608,0,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,2,2,46
3,20260608,0,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,2,3,38
3,20260608,0,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,3,1,7
3,20260608,0,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,3,2,15
3,20260608,0,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,3,3,30
3,20260608,0,val,lightly_finetuned_cnn,efficientnet_b0,raw,1,1,24
3,20260608,0,val,lightly_finetuned_cnn,efficientnet_b0,raw,1,2,6
3,20260608,0,val,lightly_finetuned_cnn,efficientnet_b0,raw,1,3,4
3,20260608,0,val,lightly_finetuned_cnn,efficientnet_b0,raw,2,1,44
3,20260608,0,val,lightly_finetuned_cnn,efficientnet_b0,raw,2,2,43
3,20260608,0,val,lightly_finetuned_cnn,efficientnet_b0,raw,2,3,25
3,20260608,0,val,lightly_finetuned_cnn,efficientnet_b0,raw,3,1,14
3,20260608,0,val,lightly_finetuned_cnn,efficientnet_b0,raw,3,2,15
3,20260608,0,val,lightly_finetuned_cnn,efficientnet_b0,raw,3,3,23
3,20260608,0,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,1,1,24
3,20260608,0,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,1,2,6
3,20260608,0,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,1,3,4
3,20260608,0,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,2,1,44
3,20260608,0,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,2,2,43
3,20260608,0,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,2,3,25
3,20260608,0,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,3,1,14
3,20260608,0,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,3,2,15
3,20260608,0,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,3,3,23
3,20260608,1,test,lightly_finetuned_cnn,efficientnet_b0,raw,1,1,21
3,20260608,1,test,lightly_finetuned_cnn,efficientnet_b0,raw,1,2,10
3,20260608,1,test,lightly_finetuned_cnn,efficientnet_b0,raw,1,3,3
3,20260608,1,test,lightly_finetuned_cnn,efficientnet_b0,raw,2,1,46
3,20260608,1,test,lightly_finetuned_cnn,efficientnet_b0,raw,2,2,49
3,20260608,1,test,lightly_finetuned_cnn,efficientnet_b0,raw,2,3,17
3,20260608,1,test,lightly_finetuned_cnn,efficientnet_b0,raw,3,1,14
3,20260608,1,test,lightly_finetuned_cnn,efficientnet_b0,raw,3,2,14
3,20260608,1,test,lightly_finetuned_cnn,efficientnet_b0,raw,3,3,24
3,20260608,1,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,1,1,21
3,20260608,1,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,1,2,10
3,20260608,1,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,1,3,3
3,20260608,1,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,2,1,46
3,20260608,1,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,2,2,49
3,20260608,1,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,2,3,17
3,20260608,1,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,3,1,14
3,20260608,1,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,3,2,14
3,20260608,1,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,3,3,24
3,20260608,1,val,lightly_finetuned_cnn,efficientnet_b0,raw,1,1,29
3,20260608,1,val,lightly_finetuned_cnn,efficientnet_b0,raw,1,2,4
3,20260608,1,val,lightly_finetuned_cnn,efficientnet_b0,raw,1,3,1
3,20260608,1,val,lightly_finetuned_cnn,efficientnet_b0,raw,2,1,35
3,20260608,1,val,lightly_finetuned_cnn,efficientnet_b0,raw,2,2,49
3,20260608,1,val,lightly_finetuned_cnn,efficientnet_b0,raw,2,3,28
3,20260608,1,val,lightly_finetuned_cnn,efficientnet_b0,raw,3,1,12
3,20260608,1,val,lightly_finetuned_cnn,efficientnet_b0,raw,3,2,14
3,20260608,1,val,lightly_finetuned_cnn,efficientnet_b0,raw,3,3,26
3,20260608,1,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,1,1,29
3,20260608,1,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,1,2,4
3,20260608,1,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,1,3,1
3,20260608,1,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,2,1,35
3,20260608,1,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,2,2,49
3,20260608,1,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,2,3,28
3,20260608,1,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,3,1,12
3,20260608,1,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,3,2,14
3,20260608,1,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,3,3,26
3,20260608,2,test,lightly_finetuned_cnn,efficientnet_b0,raw,1,1,26
3,20260608,2,test,lightly_finetuned_cnn,efficientnet_b0,raw,1,2,5
3,20260608,2,test,lightly_finetuned_cnn,efficientnet_b0,raw,1,3,3
3,20260608,2,test,lightly_finetuned_cnn,efficientnet_b0,raw,2,1,28
3,20260608,2,test,lightly_finetuned_cnn,efficientnet_b0,raw,2,2,59
3,20260608,2,test,lightly_finetuned_cnn,efficientnet_b0,raw,2,3,25
3,20260608,2,test,lightly_finetuned_cnn,efficientnet_b0,raw,3,1,10
3,20260608,2,test,lightly_finetuned_cnn,efficientnet_b0,raw,3,2,19
3,20260608,2,test,lightly_finetuned_cnn,efficientnet_b0,raw,3,3,23
3,20260608,2,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,1,1,26
3,20260608,2,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,1,2,5
3,20260608,2,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,1,3,3
3,20260608,2,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,2,1,28
3,20260608,2,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,2,2,59
3,20260608,2,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,2,3,25
3,20260608,2,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,3,1,10
3,20260608,2,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,3,2,19
3,20260608,2,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,3,3,23
3,20260608,2,val,lightly_finetuned_cnn,efficientnet_b0,raw,1,1,15
3,20260608,2,val,lightly_finetuned_cnn,efficientnet_b0,raw,1,2,13
3,20260608,2,val,lightly_finetuned_cnn,efficientnet_b0,raw,1,3,6
3,20260608,2,val,lightly_finetuned_cnn,efficientnet_b0,raw,2,1,23
3,20260608,2,val,lightly_finetuned_cnn,efficientnet_b0,raw,2,2,52
3,20260608,2,val,lightly_finetuned_cnn,efficientnet_b0,raw,2,3,37
3,20260608,2,val,lightly_finetuned_cnn,efficientnet_b0,raw,3,1,3
3,20260608,2,val,lightly_finetuned_cnn,efficientnet_b0,raw,3,2,9
3,20260608,2,val,lightly_finetuned_cnn,efficientnet_b0,raw,3,3,39
3,20260608,2,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,1,1,15
3,20260608,2,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,1,2,13
3,20260608,2,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,1,3,6
3,20260608,2,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,2,1,23
3,20260608,2,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,2,2,52
3,20260608,2,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,2,3,37
3,20260608,2,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,3,1,3
3,20260608,2,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,3,2,9
3,20260608,2,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,3,3,39
3,20260608,3,test,lightly_finetuned_cnn,efficientnet_b0,raw,1,1,18
3,20260608,3,test,lightly_finetuned_cnn,efficientnet_b0,raw,1,2,11
3,20260608,3,test,lightly_finetuned_cnn,efficientnet_b0,raw,1,3,5
3,20260608,3,test,lightly_finetuned_cnn,efficientnet_b0,raw,2,1,32
3,20260608,3,test,lightly_finetuned_cnn,efficientnet_b0,raw,2,2,44
3,20260608,3,test,lightly_finetuned_cnn,efficientnet_b0,raw,2,3,36
3,20260608,3,test,lightly_finetuned_cnn,efficientnet_b0,raw,3,1,10
3,20260608,3,test,lightly_finetuned_cnn,efficientnet_b0,raw,3,2,10
3,20260608,3,test,lightly_finetuned_cnn,efficientnet_b0,raw,3,3,31
3,20260608,3,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,1,1,18
3,20260608,3,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,1,2,11
3,20260608,3,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,1,3,5
3,20260608,3,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,2,1,32
3,20260608,3,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,2,2,44
3,20260608,3,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,2,3,36
3,20260608,3,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,3,1,10
3,20260608,3,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,3,2,10
3,20260608,3,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,3,3,31
3,20260608,3,val,lightly_finetuned_cnn,efficientnet_b0,raw,1,1,27
3,20260608,3,val,lightly_finetuned_cnn,efficientnet_b0,raw,1,2,4
3,20260608,3,val,lightly_finetuned_cnn,efficientnet_b0,raw,1,3,3
3,20260608,3,val,lightly_finetuned_cnn,efficientnet_b0,raw,2,1,39
3,20260608,3,val,lightly_finetuned_cnn,efficientnet_b0,raw,2,2,44
3,20260608,3,val,lightly_finetuned_cnn,efficientnet_b0,raw,2,3,29
3,20260608,3,val,lightly_finetuned_cnn,efficientnet_b0,raw,3,1,9
3,20260608,3,val,lightly_finetuned_cnn,efficientnet_b0,raw,3,2,16
3,20260608,3,val,lightly_finetuned_cnn,efficientnet_b0,raw,3,3,26
3,20260608,3,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,1,1,27
3,20260608,3,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,1,2,4
3,20260608,3,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,1,3,3
3,20260608,3,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,2,1,39
3,20260608,3,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,2,2,44
3,20260608,3,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,2,3,29
3,20260608,3,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,3,1,9
3,20260608,3,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,3,2,16
3,20260608,3,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,3,3,26
3,20260608,4,test,lightly_finetuned_cnn,efficientnet_b0,raw,1,1,27
3,20260608,4,test,lightly_finetuned_cnn,efficientnet_b0,raw,1,2,5
3,20260608,4,test,lightly_finetuned_cnn,efficientnet_b0,raw,1,3,2
3,20260608,4,test,lightly_finetuned_cnn,efficientnet_b0,raw,2,1,41
3,20260608,4,test,lightly_finetuned_cnn,efficientnet_b0,raw,2,2,42
3,20260608,4,test,lightly_finetuned_cnn,efficientnet_b0,raw,2,3,29
3,20260608,4,test,lightly_finetuned_cnn,efficientnet_b0,raw,3,1,9
3,20260608,4,test,lightly_finetuned_cnn,efficientnet_b0,raw,3,2,14
3,20260608,4,test,lightly_finetuned_cnn,efficientnet_b0,raw,3,3,28
3,20260608,4,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,1,1,27
3,20260608,4,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,1,2,5
3,20260608,4,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,1,3,2
3,20260608,4,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,2,1,41
3,20260608,4,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,2,2,42
3,20260608,4,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,2,3,29
3,20260608,4,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,3,1,9
3,20260608,4,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,3,2,14
3,20260608,4,test,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,3,3,28
3,20260608,4,val,lightly_finetuned_cnn,efficientnet_b0,raw,1,1,23
3,20260608,4,val,lightly_finetuned_cnn,efficientnet_b0,raw,1,2,10
3,20260608,4,val,lightly_finetuned_cnn,efficientnet_b0,raw,1,3,1
3,20260608,4,val,lightly_finetuned_cnn,efficientnet_b0,raw,2,1,33
3,20260608,4,val,lightly_finetuned_cnn,efficientnet_b0,raw,2,2,51
3,20260608,4,val,lightly_finetuned_cnn,efficientnet_b0,raw,2,3,28
3,20260608,4,val,lightly_finetuned_cnn,efficientnet_b0,raw,3,1,10
3,20260608,4,val,lightly_finetuned_cnn,efficientnet_b0,raw,3,2,11
3,20260608,4,val,lightly_finetuned_cnn,efficientnet_b0,raw,3,3,31
3,20260608,4,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,1,1,23
3,20260608,4,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,1,2,10
3,20260608,4,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,1,3,1
3,20260608,4,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,2,1,33
3,20260608,4,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,2,2,51
3,20260608,4,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,2,3,28
3,20260608,4,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,3,1,10
3,20260608,4,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,3,2,11
3,20260608,4,val,lightly_finetuned_cnn,efficientnet_b0,temperature_scaled,3,3,31
