repeat,seed,fold,eval_split,model,encoder,probability_mode,bin,n,confidence_mean,accuracy
3,20260608,1,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.4-0.5,56,0.45687285,0.46428571
3,20260608,1,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.5-0.6,52,0.54607238,0.57692308
3,20260608,1,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.6-0.7,39,0.64696067,0.58974359
3,20260608,1,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.7-0.8,24,0.74658489,0.70833333
3,20260608,1,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.8-0.9,16,0.84940437,0.75000000
3,20260608,1,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.9-1.0,4,0.95599882,1.00000000
3,20260608,2,test,frozen_encoder_logistic,efficientnet_b0,raw,0.0-0.1,0,0.00000000,0.00000000
3,20260608,2,test,frozen_encoder_logistic,efficientnet_b0,raw,0.1-0.2,0,0.00000000,0.00000000
3,20260608,2,test,frozen_encoder_logistic,efficientnet_b0,raw,0.2-0.3,0,0.00000000,0.00000000
3,20260608,2,test,frozen_encoder_logistic,efficientnet_b0,raw,0.3-0.4,5,0.37256637,0.40000000
3,20260608,2,test,frozen_encoder_logistic,efficientnet_b0,raw,0.4-0.5,32,0.46377933,0.34375000
3,20260608,2,test,frozen_encoder_logistic,efficientnet_b0,raw,0.5-0.6,40,0.55333966,0.47500000
3,20260608,2,test,frozen_encoder_logistic,efficientnet_b0,raw,0.6-0.7,36,0.65408470,0.58333333
3,20260608,2,test,frozen_encoder_logistic,efficientnet_b0,raw,0.7-0.8,36,0.74287145,0.55555556
3,20260608,2,test,frozen_encoder_logistic,efficientnet_b0,raw,0.8-0.9,25,0.83904792,0.80000000
3,20260608,2,test,frozen_encoder_logistic,efficientnet_b0,raw,0.9-1.0,24,0.94309435,0.91666667
3,20260608,2,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
3,20260608,2,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
3,20260608,2,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
3,20260608,2,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.3-0.4,30,0.37725009,0.36666667
3,20260608,2,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.4-0.5,78,0.45184167,0.48717949
3,20260608,2,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.5-0.6,62,0.53940951,0.66129032
3,20260608,2,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.6-0.7,17,0.64968513,0.94117647
3,20260608,2,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.7-0.8,7,0.73106930,0.85714286
3,20260608,2,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.8-0.9,4,0.84075199,0.75000000
3,20260608,2,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.9-1.0,0,0.00000000,0.00000000
3,20260608,2,val,frozen_encoder_logistic,efficientnet_b0,raw,0.0-0.1,0,0.00000000,0.00000000
3,20260608,2,val,frozen_encoder_logistic,efficientnet_b0,raw,0.1-0.2,0,0.00000000,0.00000000
3,20260608,2,val,frozen_encoder_logistic,efficientnet_b0,raw,0.2-0.3,0,0.00000000,0.00000000
3,20260608,2,val,frozen_encoder_logistic,efficientnet_b0,raw,0.3-0.4,6,0.37601560,0.83333333
3,20260608,2,val,frozen_encoder_logistic,efficientnet_b0,raw,0.4-0.5,24,0.46462024,0.41666667
3,20260608,2,val,frozen_encoder_logistic,efficientnet_b0,raw,0.5-0.6,38,0.55315565,0.63157895
3,20260608,2,val,frozen_encoder_logistic,efficientnet_b0,raw,0.6-0.7,43,0.64583589,0.51162791
3,20260608,2,val,frozen_encoder_logistic,efficientnet_b0,raw,0.7-0.8,28,0.75872433,0.39285714
3,20260608,2,val,frozen_encoder_logistic,efficientnet_b0,raw,0.8-0.9,28,0.85743571,0.60714286
3,20260608,2,val,frozen_encoder_logistic,efficientnet_b0,raw,0.9-1.0,30,0.94342631,0.66666667
3,20260608,2,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
3,20260608,2,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
3,20260608,2,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
3,20260608,2,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.3-0.4,23,0.37591658,0.56521739
3,20260608,2,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.4-0.5,78,0.44937027,0.55128205
3,20260608,2,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.5-0.6,51,0.54457189,0.47058824
3,20260608,2,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.6-0.7,33,0.65189023,0.63636364
3,20260608,2,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.7-0.8,11,0.73172954,0.63636364
3,20260608,2,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.8-0.9,1,0.83407665,1.00000000
3,20260608,2,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.9-1.0,0,0.00000000,0.00000000
3,20260608,3,test,frozen_encoder_logistic,efficientnet_b0,raw,0.0-0.1,0,0.00000000,0.00000000
3,20260608,3,test,frozen_encoder_logistic,efficientnet_b0,raw,0.1-0.2,0,0.00000000,0.00000000
3,20260608,3,test,frozen_encoder_logistic,efficientnet_b0,raw,0.2-0.3,0,0.00000000,0.00000000
3,20260608,3,test,frozen_encoder_logistic,efficientnet_b0,raw,0.3-0.4,3,0.37163977,0.33333333
3,20260608,3,test,frozen_encoder_logistic,efficientnet_b0,raw,0.4-0.5,16,0.45933352,0.43750000
3,20260608,3,test,frozen_encoder_logistic,efficientnet_b0,raw,0.5-0.6,45,0.55505863,0.55555556
3,20260608,3,test,frozen_encoder_logistic,efficientnet_b0,raw,0.6-0.7,41,0.65297153,0.48780488
3,20260608,3,test,frozen_encoder_logistic,efficientnet_b0,raw,0.7-0.8,22,0.74514820,0.54545455
3,20260608,3,test,frozen_encoder_logistic,efficientnet_b0,raw,0.8-0.9,35,0.85032899,0.60000000
3,20260608,3,test,frozen_encoder_logistic,efficientnet_b0,raw,0.9-1.0,35,0.94268448,0.65714286
3,20260608,3,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
3,20260608,3,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
3,20260608,3,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
3,20260608,3,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.3-0.4,15,0.37896533,0.40000000
3,20260608,3,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.4-0.5,76,0.45887697,0.50000000
3,20260608,3,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.5-0.6,45,0.54646823,0.57777778
3,20260608,3,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.6-0.7,37,0.64219667,0.59459459
3,20260608,3,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.7-0.8,18,0.73544577,0.72222222
3,20260608,3,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.8-0.9,6,0.84052185,0.66666667
3,20260608,3,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.9-1.0,0,0.00000000,0.00000000
3,20260608,3,val,frozen_encoder_logistic,efficientnet_b0,raw,0.0-0.1,0,0.00000000,0.00000000
3,20260608,3,val,frozen_encoder_logistic,efficientnet_b0,raw,0.1-0.2,0,0.00000000,0.00000000
3,20260608,3,val,frozen_encoder_logistic,efficientnet_b0,raw,0.2-0.3,0,0.00000000,0.00000000
3,20260608,3,val,frozen_encoder_logistic,efficientnet_b0,raw,0.3-0.4,2,0.37779292,0.50000000
3,20260608,3,val,frozen_encoder_logistic,efficientnet_b0,raw,0.4-0.5,25,0.45076163,0.48000000
3,20260608,3,val,frozen_encoder_logistic,efficientnet_b0,raw,0.5-0.6,47,0.55126279,0.46808511
3,20260608,3,val,frozen_encoder_logistic,efficientnet_b0,raw,0.6-0.7,38,0.65895171,0.50000000
3,20260608,3,val,frozen_encoder_logistic,efficientnet_b0,raw,0.7-0.8,38,0.74900045,0.60526316
3,20260608,3,val,frozen_encoder_logistic,efficientnet_b0,raw,0.8-0.9,22,0.85316895,0.59090909
3,20260608,3,val,frozen_encoder_logistic,efficientnet_b0,raw,0.9-1.0,25,0.95245669,0.48000000
3,20260608,3,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
3,20260608,3,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
3,20260608,3,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
3,20260608,3,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.3-0.4,19,0.37747038,0.47368421
3,20260608,3,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.4-0.5,74,0.44915708,0.50000000
3,20260608,3,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.5-0.6,61,0.53993654,0.54098361
3,20260608,3,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.6-0.7,24,0.64059213,0.54166667
3,20260608,3,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.7-0.8,13,0.75418525,0.53846154
3,20260608,3,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.8-0.9,6,0.83548565,0.50000000
3,20260608,3,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.9-1.0,0,0.00000000,0.00000000
3,20260608,4,test,frozen_encoder_logistic,efficientnet_b0,raw,0.0-0.1,0,0.00000000,0.00000000
3,20260608,4,test,frozen_encoder_logistic,efficientnet_b0,raw,0.1-0.2,0,0.00000000,0.00000000
3,20260608,4,test,frozen_encoder_logistic,efficientnet_b0,raw,0.2-0.3,0,0.00000000,0.00000000
3,20260608,4,test,frozen_encoder_logistic,efficientnet_b0,raw,0.3-0.4,1,0.38774108,0.00000000
3,20260608,4,test,frozen_encoder_logistic,efficientnet_b0,raw,0.4-0.5,7,0.46448130,0.42857143
3,20260608,4,test,frozen_encoder_logistic,efficientnet_b0,raw,0.5-0.6,26,0.54869357,0.46153846
3,20260608,4,test,frozen_encoder_logistic,efficientnet_b0,raw,0.6-0.7,28,0.64938768,0.42857143
3,20260608,4,test,frozen_encoder_logistic,efficientnet_b0,raw,0.7-0.8,24,0.75652469,0.41666667
3,20260608,4,test,frozen_encoder_logistic,efficientnet_b0,raw,0.8-0.9,39,0.85172910,0.51282051
3,20260608,4,test,frozen_encoder_logistic,efficientnet_b0,raw,0.9-1.0,72,0.96273332,0.52777778
3,20260608,4,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
3,20260608,4,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
3,20260608,4,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
3,20260608,4,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.3-0.4,7,0.37596115,0.28571429
3,20260608,4,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.4-0.5,51,0.45143159,0.41176471
3,20260608,4,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.5-0.6,67,0.54785320,0.53731343
3,20260608,4,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.6-0.7,31,0.64343351,0.35483871
3,20260608,4,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.7-0.8,26,0.74163126,0.73076923
3,20260608,4,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.8-0.9,11,0.83393651,0.45454545
3,20260608,4,test,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.9-1.0,4,0.93523765,0.25000000
3,20260608,4,val,frozen_encoder_logistic,efficientnet_b0,raw,0.0-0.1,0,0.00000000,0.00000000
3,20260608,4,val,frozen_encoder_logistic,efficientnet_b0,raw,0.1-0.2,0,0.00000000,0.00000000
3,20260608,4,val,frozen_encoder_logistic,efficientnet_b0,raw,0.2-0.3,0,0.00000000,0.00000000
3,20260608,4,val,frozen_encoder_logistic,efficientnet_b0,raw,0.3-0.4,0,0.00000000,0.00000000
3,20260608,4,val,frozen_encoder_logistic,efficientnet_b0,raw,0.4-0.5,8,0.46690370,0.50000000
3,20260608,4,val,frozen_encoder_logistic,efficientnet_b0,raw,0.5-0.6,22,0.55194885,0.40909091
3,20260608,4,val,frozen_encoder_logistic,efficientnet_b0,raw,0.6-0.7,28,0.64631365,0.53571429
3,20260608,4,val,frozen_encoder_logistic,efficientnet_b0,raw,0.7-0.8,31,0.74564593,0.58064516
3,20260608,4,val,frozen_encoder_logistic,efficientnet_b0,raw,0.8-0.9,37,0.84463354,0.67567568
3,20260608,4,val,frozen_encoder_logistic,efficientnet_b0,raw,0.9-1.0,72,0.96791195,0.63888889
3,20260608,4,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
3,20260608,4,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
3,20260608,4,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
3,20260608,4,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.3-0.4,7,0.38047012,0.57142857
3,20260608,4,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.4-0.5,54,0.44967859,0.51851852
3,20260608,4,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.5-0.6,64,0.54483955,0.60937500
3,20260608,4,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.6-0.7,36,0.64446578,0.63888889
3,20260608,4,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.7-0.8,23,0.75317730,0.52173913
3,20260608,4,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.8-0.9,12,0.84099493,0.83333333
3,20260608,4,val,frozen_encoder_logistic,efficientnet_b0,temperature_scaled,0.9-1.0,2,0.90528020,0.50000000
